state,year,quarter,district,registered_users,app_opens
Odisha,2023,4,Nayagarh District,359446,9462219
Odisha,2023,4,Nabarangpur District,163272,16188807
Odisha,2023,4,Kendrapara District,530267,17738087
Odisha,2023,4,Cuttack District,1401267,56559684
Odisha,2024,1,Rayagada District,289418,84231218
Odisha,2024,1,Koraput District,321793,155614838
Odisha,2024,1,Malkangiri District,116714,35002261
Odisha,2024,1,Sambalpur District,482779,37822086
Odisha,2024,1,Kalahandi District,411197,75443994
Odisha,2024,1,Anugul District,600818,27707524
Odisha,2024,1,Ganjam District,1360516,49825742
Odisha,2024,1,Jajapur District,915677,7439403
Odisha,2024,1,Bargarh District,414483,30828088
Odisha,2024,1,Dhenkanal District,483284,25394579
Odisha,2024,1,Bhadrak District,690358,10475412
Odisha,2024,1,Nuapada District,139178,37343290
Odisha,2024,1,Kendujhar District,678417,66960668
Odisha,2024,1,Mayurbhanj District,617734,71282218
Odisha,2024,1,Jharsuguda District,336999,12247256
Odisha,2024,1,Kandhamal District,160365,57762836
Odisha,2024,1,Deogarh District,72961,17370714
Odisha,2024,1,Sundargarh District,847722,93123945
Odisha,2024,1,Jagatsinghapur District,562773,6821440
Odisha,2024,1,Balangir District,457944,91531478
Odisha,2024,1,Baleshwar District,1047618,21191336
Odisha,2024,1,Puri District,807052,9926271
Odisha,2024,1,Sonepur District,182955,12909994
Odisha,2024,1,Khordha District,2577853,20194548
Odisha,2024,1,Boudh District,112899,18568686
Odisha,2024,1,Gajapati District,144440,32062714
Odisha,2024,1,Nayagarh District,375269,19411288
Odisha,2024,1,Nabarangpur District,171513,103063932
Odisha,2024,1,Kendrapara District,553069,6162737
Odisha,2024,1,Cuttack District,1459368,9630613
Odisha,2024,2,Rayagada District,300719,106421445
Odisha,2024,2,Koraput District,334153,191396896
Odisha,2024,2,Malkangiri District,121348,55008202
Odisha,2024,2,Sambalpur District,501630,35915776
Odisha,2024,2,Kalahandi District,427701,86727175
Odisha,2024,2,Anugul District,624438,27612600
Odisha,2024,2,Ganjam District,1414642,46368846
Odisha,2024,2,Jajapur District,952257,11840619
Odisha,2024,2,Bargarh District,431398,37950602
Odisha,2024,2,Dhenkanal District,502855,21511403
Odisha,2024,2,Bhadrak District,717810,8221879
Odisha,2024,2,Nuapada District,144849,26478026
Odisha,2024,2,Kendujhar District,705536,74776998
Odisha,2024,2,Mayurbhanj District,642214,93933019
Odisha,2024,2,Jharsuguda District,350391,10010716
Odisha,2024,2,Kandhamal District,166650,76727884
Odisha,2024,2,Deogarh District,75882,15692988
Odisha,2024,2,Sundargarh District,880693,119556353
Odisha,2024,2,Jagatsinghapur District,584908,11111233
Odisha,2024,2,Balangir District,476531,91430645
Odisha,2024,2,Baleshwar District,1089271,19616419
Odisha,2024,2,Puri District,838847,10121129
Odisha,2024,2,Sonepur District,190431,17930613
Odisha,2024,2,Khordha District,2674960,20396955
Odisha,2024,2,Boudh District,117563,24032112
Odisha,2024,2,Gajapati District,150309,50179749
Odisha,2024,2,Nayagarh District,390157,15634301
Odisha,2024,2,Nabarangpur District,178224,110230081
Odisha,2024,2,Kendrapara District,575344,8714841
Odisha,2024,2,Cuttack District,1516911,13822032
Odisha,2024,3,Rayagada District,341122,114758267
Odisha,2024,3,Koraput District,448739,153567474
Odisha,2024,3,Malkangiri District,170455,59695719
Odisha,2024,3,Angul District,628702,40008655
Odisha,2024,3,Subarnapur District,190699,20912143
Odisha,2024,3,Sambalpur District,543739,38284719
Odisha,2024,3,Jajpur District,891524,8054707
Odisha,2024,3,Kalahandi District,516407,60510674
Odisha,2024,3,Ganjam District,1329930,74513888
Odisha,2024,3,Bargarh District,464881,49388613
Odisha,2024,3,Dhenkanal District,458017,24514879
Odisha,2024,3,Bhadrak District,614909,7174343
Odisha,2024,3,Nuapada District,189831,41966594
Odisha,2024,3,Kendujhar District,680217,101923235
Odisha,2024,3,Mayurbhanj District,670335,82112528
Odisha,2024,3,Jharsuguda District,359925,15465969
Odisha,2024,3,Kandhamal District,206840,143919477
Odisha,2024,3,Deogarh District,80877,33371237
Odisha,2024,3,Jagatsinghpur District,494251,9031868
Odisha,2024,3,Sundargarh District,939084,100819620
Odisha,2024,3,Balangir District,556171,122203937
Odisha,2024,3,Baleswar District,969225,13314269
Odisha,2024,3,Puri District,768188,12383253
Odisha,2024,3,Khordha District,2612529,27107929
Odisha,2024,3,Boudh District,127155,20118329
Odisha,2024,3,Gajapati District,174436,70279428
Odisha,2024,3,Nayagarh District,337937,29748838
Odisha,2024,3,Nabarangpur District,288634,87644946
Odisha,2024,3,Kendrapara District,487536,12942905
Odisha,2024,3,Cuttack District,1424353,20407370
Odisha,2024,4,Rayagada District,354580,33779111
Odisha,2024,4,Koraput District,467310,33704837
Odisha,2024,4,Malkangiri District,177843,15362657
Odisha,2024,4,Angul District,649449,29486521
Odisha,2024,4,Subarnapur District,198252,9919917
Odisha,2024,4,Sambalpur District,562772,25514877
Odisha,2024,4,Jajpur District,921650,45008843
Odisha,2024,4,Kalahandi District,535930,33880175
Odisha,2024,4,Ganjam District,1380390,73142485
Odisha,2024,4,Bargarh District,482014,24923470
Odisha,2024,4,Dhenkanal District,476221,22048316
Odisha,2024,4,Bhadrak District,639245,30431208
Odisha,2024,4,Nuapada District,197263,18660957
Odisha,2024,4,Kendujhar District,704473,35958070
Odisha,2024,4,Mayurbhanj District,696569,40011542
Odisha,2024,4,Jharsuguda District,370431,22025324
Odisha,2024,4,Kandhamal District,214386,15290200
Odisha,2024,4,Deogarh District,83738,5463309
Odisha,2024,4,Jagatsinghpur District,509665,20630639
Odisha,2024,4,Sundargarh District,971073,53321910
Odisha,2024,4,Balangir District,576503,46873287
Odisha,2024,4,Baleswar District,1001946,50822763
Odisha,2024,4,Puri District,793943,39355547
Odisha,2024,4,Khordha District,2701963,142610002
Odisha,2024,4,Boudh District,132252,6081285
Odisha,2024,4,Gajapati District,181200,11276933
Odisha,2024,4,Nayagarh District,349537,23434515
Odisha,2024,4,Nabarangpur District,301628,31313169
Odisha,2024,4,Kendrapara District,505593,28602493
Odisha,2024,4,Cuttack District,1473377,65455844
Puducherry,2018,1,Karaikal District,3628,0
Puducherry,2018,1,Puducherry District,42117,0
Puducherry,2018,1,Yanam District,2500,0
Puducherry,2018,1,Mahe District,1073,0
Puducherry,2018,2,Karaikal District,5393,0
Puducherry,2018,2,Puducherry District,55513,0
Puducherry,2018,2,Yanam District,3232,0
Puducherry,2018,2,Mahe District,1442,0
Puducherry,2018,3,Karaikal District,7174,0
Puducherry,2018,3,Puducherry District,68634,0
Puducherry,2018,3,Yanam District,3926,0
Puducherry,2018,3,Mahe District,1812,0
Puducherry,2018,4,Karaikal District,9578,0
Puducherry,2018,4,Puducherry District,92629,0
Puducherry,2018,4,Yanam District,4901,0
Puducherry,2018,4,Mahe District,2386,0
Puducherry,2019,1,Karaikal District,11549,0
Puducherry,2019,1,Puducherry District,112798,0
Puducherry,2019,1,Yanam District,5814,0
Puducherry,2019,1,Mahe District,2898,0
Puducherry,2019,2,Karaikal District,13827,45356
Puducherry,2019,2,Puducherry District,132703,566583
Puducherry,2019,2,Yanam District,6485,39930
Puducherry,2019,2,Mahe District,3443,10063
Puducherry,2019,3,Karaikal District,15875,175756
Puducherry,2019,3,Puducherry District,150642,2105679
Puducherry,2019,3,Yanam District,7342,158152
Puducherry,2019,3,Mahe District,4009,37335
Puducherry,2019,4,Karaikal District,18134,230172
Puducherry,2019,4,Puducherry District,173175,2763947
Puducherry,2019,4,Yanam District,8287,220025
Puducherry,2019,4,Mahe District,4696,48978
Puducherry,2020,1,Karaikal District,20775,261910
Puducherry,2020,1,Puducherry District,195398,3223716
Puducherry,2020,1,Yanam District,9266,278779
Puducherry,2020,1,Mahe District,5469,56538
Puducherry,2020,2,Karaikal District,23612,239666
Puducherry,2020,2,Puducherry District,215429,2472371
Puducherry,2020,2,Yanam District,10164,283991
Puducherry,2020,2,Mahe District,6395,61580
Puducherry,2020,3,Karaikal District,26910,303955
Puducherry,2020,3,Puducherry District,239707,3437500
Puducherry,2020,3,Yanam District,11054,396823
Puducherry,2020,3,Mahe District,7502,83881
Puducherry,2020,4,Karaikal District,30982,444319
Puducherry,2020,4,Puducherry District,267946,5242950
Puducherry,2020,4,Yanam District,12131,565602
Puducherry,2020,4,Mahe District,8567,124265
Puducherry,2021,1,Karaikal District,33876,582052
Puducherry,2021,1,Puducherry District,290107,6568964
Puducherry,2021,1,Yanam District,13005,612423
Puducherry,2021,1,Mahe District,9291,151068
Puducherry,2021,2,Karaikal District,36328,493882
Puducherry,2021,2,Puducherry District,309892,4103659
Puducherry,2021,2,Yanam District,13854,479412
Puducherry,2021,2,Mahe District,9887,101963
Puducherry,2021,3,Karaikal District,39011,657821
Puducherry,2021,3,Puducherry District,332193,5490447
Puducherry,2021,3,Yanam District,14823,611578
Puducherry,2021,3,Mahe District,10582,139746
Puducherry,2021,4,Karaikal District,41695,1155805
Puducherry,2021,4,Puducherry District,354425,11785427
Puducherry,2021,4,Yanam District,15809,1029025
Puducherry,2021,4,Mahe District,11238,287311
Puducherry,2022,1,Karaikal District,44201,667015
Puducherry,2022,1,Puducherry District,375238,2813406
Puducherry,2022,1,Yanam District,16747,383417
Puducherry,2022,1,Mahe District,11865,74819
Puducherry,2022,2,Karaikal District,46573,782743
Puducherry,2022,2,Puducherry District,394977,2718826
Puducherry,2022,2,Yanam District,17644,253293
Puducherry,2022,2,Mahe District,12469,75428
Puducherry,2022,3,Karaikal District,49034,1156331
Puducherry,2022,3,Puducherry District,415847,2728263
Puducherry,2022,3,Yanam District,18606,212475
Puducherry,2022,3,Mahe District,13083,89842
Puducherry,2022,4,Karaikal District,51364,2116333
Puducherry,2022,4,Puducherry District,436067,20318650
Puducherry,2022,4,Yanam District,19579,1250177
Puducherry,2022,4,Mahe District,13639,459024
Puducherry,2023,1,Karaikal District,53685,847974
Puducherry,2023,1,Puducherry District,455449,2294926
Puducherry,2023,1,Yanam District,20481,289219
Puducherry,2023,1,Mahe District,14204,66310
Puducherry,2023,2,Karaikal District,55776,1345030
Puducherry,2023,2,Puducherry District,472714,2135001
Puducherry,2023,2,Yanam District,21261,267732
Puducherry,2023,2,Mahe District,14680,69278
Puducherry,2023,3,Karaikal District,58040,1920778
Puducherry,2023,3,Puducherry District,491130,2287761
Puducherry,2023,3,Yanam District,22161,86641
Puducherry,2023,3,Mahe District,15219,358513
Puducherry,2023,4,Karaikal District,60186,3482925
Puducherry,2023,4,Puducherry District,508901,27004096
Puducherry,2023,4,Yanam District,23033,758399
Puducherry,2023,4,Mahe District,15718,937257
Puducherry,2024,1,Karaikal District,62687,1179102
Puducherry,2024,1,Puducherry District,528736,1904594
Puducherry,2024,1,Yanam District,23967,127910
Puducherry,2024,1,Mahe District,16273,87395
Puducherry,2024,2,Karaikal District,65076,527060
Puducherry,2024,2,Puducherry District,548672,1537928
Puducherry,2024,2,Yanam District,24917,721070
Puducherry,2024,2,Mahe District,16821,96611
Puducherry,2024,3,Karaikal District,73963,190619
Puducherry,2024,3,Puducherry District,511282,2200994
Puducherry,2024,3,Yanam District,22351,138896
Puducherry,2024,3,Mahe District,21736,143038
Puducherry,2024,4,Karaikal District,76256,3719222
Puducherry,2024,4,Puducherry District,524684,25122134
Puducherry,2024,4,Yanam District,22823,866166
Puducherry,2024,4,Mahe District,22395,1017389
Punjab,2018,1,Shahid Bhagat Singh Nagar District,7519,0
Punjab,2018,1,Fazilka District,44823,0
Punjab,2018,1,Barnala District,12242,0
Punjab,2018,1,Mansa District,20521,0
Punjab,2018,1,Ludhiana District,168625,0
Punjab,2018,1,Sri Muktsar Sahib District,21239,0
Punjab,2018,1,Patiala District,66507,0
Punjab,2018,1,Pathankot District,20420,0
Punjab,2018,1,Fatehgarh Sahib District,14764,0
Punjab,2018,1,Rupnagar District,17004,0
Punjab,2018,1,Tarn Taran District,11244,0
Punjab,2018,1,Sas Nagar District,121113,0
Punjab,2018,1,Sangrur District,37485,0
Punjab,2018,1,Jalandhar District,57808,0
Punjab,2018,1,Bathinda District,52466,0
Punjab,2018,1,Kapurthala District,18281,0
Punjab,2018,1,Firozepur District,19987,0
Punjab,2018,1,Gurdaspur District,21372,0
Punjab,2018,1,Amritsar District,59685,0
Punjab,2018,1,Faridkot District,14795,0
Punjab,2018,1,Hoshiarpur District,25348,0
Punjab,2018,1,Moga District,13894,0
Punjab,2018,2,Shahid Bhagat Singh Nagar District,10332,0
Punjab,2018,2,Fazilka District,60134,0
Punjab,2018,2,Barnala District,16405,0
Punjab,2018,2,Mansa District,27053,0
Punjab,2018,2,Ludhiana District,230404,0
Punjab,2018,2,Sri Muktsar Sahib District,28590,0
Punjab,2018,2,Patiala District,90123,0
Punjab,2018,2,Pathankot District,29096,0
Punjab,2018,2,Fatehgarh Sahib District,20549,0
Punjab,2018,2,Rupnagar District,23246,0
Punjab,2018,2,Tarn Taran District,15514,0
Punjab,2018,2,Sas Nagar District,161605,0
Punjab,2018,2,Sangrur District,50749,0
Punjab,2018,2,Jalandhar District,79991,0
Punjab,2018,2,Bathinda District,70948,0
Punjab,2018,2,Kapurthala District,24556,0
Punjab,2018,2,Firozepur District,27110,0
Punjab,2018,2,Gurdaspur District,29910,0
Punjab,2018,2,Amritsar District,82735,0
Punjab,2018,2,Faridkot District,19714,0
Punjab,2018,2,Hoshiarpur District,34576,0
Punjab,2018,2,Moga District,18850,0
Punjab,2018,3,Shahid Bhagat Singh Nagar District,13651,0
Punjab,2018,3,Fazilka District,73785,0
Punjab,2018,3,Barnala District,20578,0
Punjab,2018,3,Mansa District,32798,0
Punjab,2018,3,Ludhiana District,296414,0
Punjab,2018,3,Sri Muktsar Sahib District,35579,0
Punjab,2018,3,Patiala District,113902,0
Punjab,2018,3,Pathankot District,37880,0
Punjab,2018,3,Fatehgarh Sahib District,26642,0
Punjab,2018,3,Rupnagar District,30201,0
Punjab,2018,3,Tarn Taran District,21326,0
Punjab,2018,3,Sas Nagar District,201458,0
Punjab,2018,3,Sangrur District,64978,0
Punjab,2018,3,Jalandhar District,104824,0
Punjab,2018,3,Bathinda District,88508,0
Punjab,2018,3,Kapurthala District,31128,0
Punjab,2018,3,Firozepur District,34756,0
Punjab,2018,3,Gurdaspur District,39920,0
Punjab,2018,3,Amritsar District,108935,0
Punjab,2018,3,Faridkot District,25150,0
Punjab,2018,3,Hoshiarpur District,45862,0
Punjab,2018,3,Moga District,24873,0
Punjab,2018,4,Shahid Bhagat Singh Nagar District,17534,0
Punjab,2018,4,Fazilka District,89590,0
Punjab,2018,4,Barnala District,25961,0
Punjab,2018,4,Mansa District,39841,0
Punjab,2018,4,Ludhiana District,378237,0
Punjab,2018,4,Sri Muktsar Sahib District,44046,0
Punjab,2018,4,Patiala District,142989,0
Punjab,2018,4,Pathankot District,49244,0
Punjab,2018,4,Fatehgarh Sahib District,33652,0
Punjab,2018,4,Rupnagar District,38623,0
Punjab,2018,4,Tarn Taran District,27566,0
Punjab,2018,4,Sas Nagar District,250733,0
Punjab,2018,4,Sangrur District,82334,0
Punjab,2018,4,Jalandhar District,135966,0
Punjab,2018,4,Bathinda District,109505,0
Punjab,2018,4,Kapurthala District,39412,0
Punjab,2018,4,Firozepur District,44095,0
Punjab,2018,4,Gurdaspur District,51644,0
Punjab,2018,4,Amritsar District,141933,0
Punjab,2018,4,Faridkot District,31389,0
Punjab,2018,4,Hoshiarpur District,59684,0
Punjab,2018,4,Moga District,31737,0
Punjab,2019,1,Shahid Bhagat Singh Nagar District,21180,0
Punjab,2019,1,Fazilka District,104942,0
Punjab,2019,1,Barnala District,30391,0
Punjab,2019,1,Mansa District,45716,0
Punjab,2019,1,Ludhiana District,454370,0
Punjab,2019,1,Sri Muktsar Sahib District,51650,0
Punjab,2019,1,Patiala District,169872,0
Punjab,2019,1,Pathankot District,59669,0
Punjab,2019,1,Fatehgarh Sahib District,40342,0
Punjab,2019,1,Rupnagar District,46877,0
Punjab,2019,1,Tarn Taran District,33774,0
Punjab,2019,1,Sas Nagar District,298288,0
Punjab,2019,1,Sangrur District,97326,0
Punjab,2019,1,Jalandhar District,164130,0
Punjab,2019,1,Bathinda District,128070,0
Punjab,2019,1,Kapurthala District,46907,0
Punjab,2019,1,Firozepur District,52617,0
Punjab,2019,1,Gurdaspur District,62502,0
Punjab,2019,1,Amritsar District,171264,0
Punjab,2019,1,Faridkot District,36743,0
Punjab,2019,1,Hoshiarpur District,72128,0
Punjab,2019,1,Moga District,37832,0
Punjab,2019,2,Shahid Bhagat Singh Nagar District,25320,102924
Punjab,2019,2,Fazilka District,118707,459649
Punjab,2019,2,Barnala District,35343,119349
Punjab,2019,2,Mansa District,51398,161840
Punjab,2019,2,Ludhiana District,528745,2411531
Punjab,2019,2,Sri Muktsar Sahib District,58786,197260
Punjab,2019,2,Patiala District,199960,791726
Punjab,2019,2,Pathankot District,69833,309317
Punjab,2019,2,Fatehgarh Sahib District,47880,186325
Punjab,2019,2,Rupnagar District,55694,227620
Punjab,2019,2,Tarn Taran District,40585,150645
Punjab,2019,2,Sas Nagar District,343153,1753782
Punjab,2019,2,Sangrur District,111996,402287
Punjab,2019,2,Jalandhar District,195283,815326
Punjab,2019,2,Bathinda District,145282,561572
Punjab,2019,2,Kapurthala District,55315,301803
Punjab,2019,2,Firozepur District,61557,249204
Punjab,2019,2,Gurdaspur District,75170,266633
Punjab,2019,2,Amritsar District,206517,849970
Punjab,2019,2,Faridkot District,42444,150056
Punjab,2019,2,Hoshiarpur District,86022,299806
Punjab,2019,2,Moga District,45122,159469
Punjab,2019,3,Shahid Bhagat Singh Nagar District,29058,358302
Punjab,2019,3,Fazilka District,132573,1615296
Punjab,2019,3,Barnala District,40352,424937
Punjab,2019,3,Mansa District,56807,547782
Punjab,2019,3,Ludhiana District,601479,8692321
Punjab,2019,3,Sri Muktsar Sahib District,66098,684183
Punjab,2019,3,Patiala District,229488,3089142
Punjab,2019,3,Pathankot District,79266,1050471
Punjab,2019,3,Fatehgarh Sahib District,55452,710529
Punjab,2019,3,Rupnagar District,64333,791936
Punjab,2019,3,Tarn Taran District,47784,542647
Punjab,2019,3,Sas Nagar District,385263,6868841
Punjab,2019,3,Sangrur District,127329,1545980
Punjab,2019,3,Jalandhar District,225027,3028235
Punjab,2019,3,Bathinda District,162800,2039631
Punjab,2019,3,Kapurthala District,63785,1777578
Punjab,2019,3,Firozepur District,70387,893976
Punjab,2019,3,Gurdaspur District,87043,911184
Punjab,2019,3,Amritsar District,238628,3127423
Punjab,2019,3,Faridkot District,48150,526908
Punjab,2019,3,Hoshiarpur District,99272,1049605
Punjab,2019,3,Moga District,52339,583979
Punjab,2019,4,Shahid Bhagat Singh Nagar District,33484,440386
